order_id;product_id;add_to_cart_order;reordered
44309;22867;30;1
44309;22909;31;0
44309;22910;32;0
44309;22941;33;0
44309;22952;34;1
44309;23084;35;1
44309;23090;36;0
44309;23118;37;1
44309;23204;38;1
44309;23205;39;1
44309;23206;40;1
44309;23207;41;1
44309;23209;42;1
44309;23240;43;1
44309;23280;44;1
44309;23298;45;1
44309;23300;46;0
44309;23301;47;0
44309;23366;48;1
44309;23367;49;1
44309;23370;50;1
44309;23371;51;1
44309;23378;52;1
44309;23380;53;1
44309;23480;54;1
44309;23483;55;0
44309;23529;56;1
44309;23551;57;1
44309;47566;58;1
44309;82483;59;1
44309;82484;60;1
44309;82486;61;1
44309;84378;62;0
44309;84380;63;1
44309;84879;64;1
44309;84946;65;1
44309;84947;66;1
44309;84978;67;1
11292;82552;54;0
11292;22487;34;0
11292;22173;32;0
11292;21181;16;0
11292;85150;60;0
11292;85152;61;0
11292;21165;11;0
11292;82582;55;0
11292;21164;10;0
11292;82551;53;0
11292;21175;14;0
11292;21174;13;0
11292;21179;15;0
11292;21166;12;0
11292;21908;26;0
11292;21899;22;0
11292;21900;23;0
11292;21902;25;0
11292;21901;24;0
11292;47566;52;0
11292;22110;30;0
11292;21484;19;0
11292;22441;33;0
11292;22520;35;0
11292;22867;41;0
11292;22633;37;0
11292;22982;44;0
11292;22980;43;0
11292;21977;27;0
11292;22999;49;0
11292;22998;48;0
11292;22997;47;0
11292;22995;46;0
11292;22994;45;0
11292;23004;51;0
11292;23003;50;0
11292;21124;8;0
11292;21122;7;0
11292;21121;6;0
11292;22077;28;0
11292;20658;1;0
11292;22652;38;0
11292;84991;58;0
11292;21215;18;0
11292;21212;17;0
11292;22851;40;0
11292;22907;42;0
11292;22120;31;0
11292;21755;20;0
11292;22083;29;0
11292;21154;9;0
11292;20752;3;0
11292;20914;4;0
11292;84978;57;0
11292;22558;36;0
11292;22722;39;0
11292;85053;59;0
11292;84375;56;0
11292;21877;21;0
11292;21070;5;0
11292;20718;2;0
11824;21171;9;
11824;21908;17;
11824;21770;15;
11824;21903;16;
11824;23182;41;
11824;22916;28;
11824;22917;29;
11824;22918;30;
11824;22921;33;
11824;22920;32;
11824;22919;31;
11824;22848;25;
11824;22423;20;
11824;85053;45;
11824;21038;4;
11824;22077;19;
11824;21755;14;
11824;22652;22;
11824;22558;21;
11824;20751;2;
11824;20754;3;
11824;20665;1;
11824;21069;5;
11824;21070;6;
11824;22892;26;
11824;22907;27;
11824;22993;34;
11824;22722;24;
11824;22667;23;
11824;22994;35;
11824;22998;36;
11824;23003;38;
11824;23004;39;
11824;22999;37;
11824;23006;40;
11824;22050;18;
11824;82580;42;
11824;82581;43;
11824;21181;13;
11824;21166;8;
11824;21172;10;
11824;85152;47;
11824;85150;46;
11824;82582;44;
11824;21165;7;
11824;21175;12;
11824;21174;11;
12496;21530;12;0
12496;21845;18;0
12496;21174;8;1
12496;21175;9;1
12496;82582;51;1
12496;85152;56;1
12496;85150;55;1
12496;21166;7;1
12496;21181;10;1
12496;21899;23;1
12496;21900;24;1
12496;21901;25;1
12496;23182;49;1
12496;21745;15;0
12496;22487;31;1
12496;21755;17;1
12496;21754;16;0
12496;22120;27;1
12496;22423;30;1
12496;21733;14;0
12496;22998;46;1
12496;22997;45;1
12496;23000;47;0
12496;22997;45;1
12496;23003;48;1
12496;22994;44;1
12496;22652;32;1
12496;22865;37;0
12496;22666;33;0
12496;84978;52;1
12496;22697;34;0
12496;22698;35;0
12496;22699;36;0
12496;47566;50;1
12496;21088;5;0
12496;21087;4;0
12496;21089;6;0
12496;21070;2;1
12496;21069;1;1
12496;21877;22;1
12496;21876;21;0
12496;22652;32;1
12496;22077;26;1
12496;22920;42;1
12496;22918;40;1
12496;22921;43;1
12496;22919;41;1
12496;22916;38;1
12496;22917;39;1
12496;21071;3;0
12496;21871;20;0
12496;21868;19;0
12496;21528;11;0
12496;21534;13;0
12496;85144;54;0
12496;85141;53;0
12496;22308;28;0
12496;22309;29;0
14257;21899;16;1
14257;21901;17;1
14257;21899;16;1
14257;85150;32;1
14257;85152;33;1
14257;82582;30;1
14257;21165;4;1
14257;21175;7;1
14257;21166;5;1
14257;21174;6;1
14257;21181;8;1
14257;21903;18;1
14257;22558;21;1
14257;22907;26;1
14257;22652;22;1
14257;22892;25;1
14257;22084;20;0
14257;22766;24;0
14257;22077;19;1
14257;22722;23;1
14257;23153;29;0
14257;21534;10;1
14257;21528;9;1
14257;21877;15;1
14257;21069;2;1
14257;21070;3;1
14257;21068;1;0
14257;21868;11;1
14257;21868;11;1
14257;21871;12;1
14257;21876;14;1
14257;21877;15;1
14257;21873;13;0
14257;22998;28;1
14257;22994;27;1
14257;84576;31;0
14551;85141;26;1
14551;22090;18;0
14551;22089;17;0
14551;21901;15;1
14551;21900;14;1
14551;21181;8;1
14551;21166;6;1
14551;21175;7;1
14551;85150;27;1
14551;85152;28;1
14551;35965;24;0
14551;22558;20;1
14551;20665;1;1
14551;22077;16;1
14551;20803;2;0
14551;79163;25;0
14551;22120;19;1
14551;21755;11;1
14551;21754;10;1
14551;22697;21;1
14551;22699;23;1
14551;22698;22;1
14551;21871;12;1
14551;21875;13;0
14551;21067;3;0
14551;21070;4;1
14551;21071;5;1
14551;21745;9;1
14807;22487;27;1
14807;22522;30;0
14807;22520;28;1
14807;22521;29;0
14807;22523;31;0
14807;21900;23;1
14807;21899;22;1
14807;23182;48;1
14807;21901;24;1
14807;21171;10;1
14807;22652;33;1
14807;22423;26;1
14807;22722;37;1
14807;22666;34;1
14807;22907;42;1
14807;21745;13;1
14807;21166;9;1
14807;21181;12;1
14807;21174;11;1
14807;82551;50;1
14807;21165;8;1
14807;82582;54;1
14807;82580;52;1
14807;82578;51;0
14807;82581;53;1
14807;85150;55;1
14807;22698;35;1
14807;22699;36;1
14807;22698;35;1
14807;22892;41;1
14807;23131;45;0
14807;23067;43;0
14807;23068;44;0
14807;23148;47;0
14807;23146;46;0
14807;22804;39;0
14807;20914;3;1
14807;22558;32;1
14807;22766;38;1
14807;35965;49;1
14807;22077;25;1
14807;20803;2;1
14807;20801;1;0
14807;21754;14;1
14807;21755;15;1
14807;21068;5;1
14807;21873;18;1
14807;21067;4;1
14807;21875;19;1
14807;21871;17;1
14807;21868;16;1
14807;21877;21;1
14807;21876;20;1
14807;21070;6;1
14807;21071;7;1
14807;22848;40;1
15353;21745;11;1
15353;22804;28;1
15353;21733;10;1
15353;23152;36;0
15353;22697;24;1
15353;22699;25;1
15353;22722;26;1
15353;22423;19;1
15353;82578;42;1
15353;82580;43;1
15353;82581;44;1
15353;22120;18;1
15353;21756;13;0
15353;21754;12;1
15353;82552;41;1
15353;82551;40;1
15353;21171;3;1
15353;21172;4;1
15353;21179;6;1
15353;21175;5;1
15353;21165;1;1
15353;85150;46;1
15353;82582;45;1
15353;82582;45;1
15353;21166;2;1
15353;22766;27;1
15353;21181;7;1
15353;22670;21;0
15353;22673;23;0
15353;22671;22;0
15353;21901;14;1
15353;23182;37;1
15353;22907;29;1
15353;22090;17;1
15353;22919;33;1
15353;22917;31;1
15353;22916;30;1
15353;22918;32;1
15353;22920;34;1
15353;22921;35;1
15353;35241;38;0
15353;22077;15;1
15353;22079;16;0
15353;35965;39;1
15353;22558;20;1
15353;21218;9;0
15353;21216;8;0
16638;82582;43;1
16638;85150;45;1
16638;85152;46;1
16638;82552;40;1
16638;82551;39;1
16638;82583;44;0
16638;21175;10;1
16638;21179;11;1
16638;21166;6;1
16638;21174;9;1
16638;21181;12;1
16638;22670;27;1
16638;22671;28;1
16638;22672;29;0
16638;21171;7;1
16638;21172;8;1
16638;22520;22;1
16638;22522;23;1
16638;22523;24;1
16638;82581;42;1
16638;82580;41;1
16638;22722;31;1
16638;22804;32;1
16638;21755;15;1
16638;82482;38;0
16638;22423;21;1
16638;22699;30;1
16638;23169;36;0
16638;21218;14;1
16638;22892;34;1
16638;22851;33;1
16638;21080;5;0
16638;23191;37;0
16638;20914;1;1
16638;22558;25;1
16638;21216;13;1
16638;22652;26;1
16638;23152;35;1
16638;21067;2;1
16638;21070;4;1
16638;21069;3;1
16638;21873;18;1
16638;21868;16;1
16638;21871;17;1
16638;21877;20;1
16638;21876;19;1
16639;22920;5;1
16639;22921;6;1
16639;22918;3;1
16639;22919;4;1
16639;22917;2;1
16639;22916;1;1
17338;22921;24;1
17338;22920;23;1
17338;22919;22;1
17338;22918;21;1
17338;22916;19;1
17338;22917;20;1
17338;22994;25;1
17338;21165;2;1
17338;82583;31;1
17338;21175;5;1
17338;85150;33;1
17338;82580;30;1
17338;85152;34;1
17338;21172;4;1
17338;21166;3;1
17338;22652;15;1
17338;21181;6;1
17338;22907;18;1
17338;21932;11;0
17338;21933;12;0
17338;22722;16;1
17338;22077;13;1
17338;21745;7;1
17338;20801;1;1
17338;22558;14;1
17338;84978;32;1
17338;22892;17;1
17338;23152;26;1
17338;21754;8;1
17338;21755;9;1
17338;21756;10;1
17338;23300;27;0
17338;23302;29;0
17338;23301;28;0
18234;23165;34;0
18234;21754;11;1
18234;21755;12;1
18234;21845;13;1
18234;22766;24;1
18234;23152;33;1
18234;82482;41;1
18234;21528;10;1
18234;23170;36;0
18234;20914;3;1
18234;22558;20;1
18234;85152;46;1
18234;21172;6;1
18234;21171;5;1
18234;82583;44;1
18234;21165;4;1
18234;21175;7;1
18234;22413;19;0
18234;85150;45;1
18234;21181;8;1
18234;82581;43;1
18234;82580;42;1
18234;23300;38;1
18234;23301;39;1
18234;23302;40;1
18234;22869;25;0
18234;23167;35;0
18234;22918;28;1
18234;22917;27;1
18234;22919;29;1
18234;22921;31;1
18234;22920;30;1
18234;23110;32;0
18234;21933;15;1
18234;22384;18;0
18234;22383;17;0
18234;20728;2;0
18234;22382;16;0
18234;20725;1;0
18234;21932;14;1
18234;23284;37;0
18234;22666;22;1
18234;22907;26;1
18234;22652;21;1
18234;22722;23;1
18234;21462;9;0
18896;21068;4;1
18896;21868;11;1
18896;21871;12;1
18896;21875;13;1
18896;21071;5;1
18896;21876;14;1
18896;23284;29;1
18896;22185;17;0
18896;22488;21;0
18896;21165;6;1
18896;82582;31;1
18896;82583;32;1
18896;85152;33;1
18896;22413;20;1
18896;21908;15;1
18896;21172;8;1
18896;21171;7;1
18896;22652;23;1
18896;23167;28;1
18896;22907;26;1
18896;20726;2;0
18896;22383;18;1
18896;20728;3;1
18896;22384;19;1
18896;20725;1;1
18896;22120;16;1
18896;21755;10;1
18896;21754;9;1
18896;23152;27;1
18896;22723;24;0
18896;22892;25;1
18896;22558;22;1
18896;23301;30;1
20700;21932;21;1
20700;21933;22;1
20700;20726;2;1
20700;22384;25;1
20700;20725;1;1
20700;20728;3;1
20700;22383;24;1
20700;82583;62;1
20700;21175;10;1
20700;85152;63;1
20700;21165;7;1
20700;21166;8;1
20700;21174;9;1
20700;22413;26;1
20700;21908;20;1
20700;22423;27;1
20700;23240;54;0
20700;22907;35;1
20700;22487;28;1
20700;22998;43;1
20700;23004;44;1
20700;22994;42;1
20700;23005;45;0
20700;21745;13;1
20700;22699;31;1
20700;22698;30;1
20700;22917;37;1
20700;22918;38;1
20700;22920;40;1
20700;22921;41;1
20700;22919;39;1
20700;22916;36;1
20700;22720;32;0
20700;21733;12;1
20700;22804;33;1
20700;23300;57;1
20700;23301;58;1
20700;21755;14;1
20700;21756;15;1
20700;22120;23;1
20700;23153;49;1
20700;23152;48;1
20700;23167;51;1
20700;35965;61;1
20700;21218;11;1
20700;23013;46;0
20700;22667;29;1
20700;23243;55;0
20700;23322;60;0
20700;23014;47;0
20700;23321;59;0
20700;23236;53;0
20700;23245;56;0
20700;23169;52;1
20700;23165;50;1
20700;21868;16;1
20700;22892;34;1
20700;21877;19;1
20700;21067;4;1
20700;21875;18;1
20700;21871;17;1
20700;21070;6;1
20700;21068;5;1
20704;23187;3;0
20704;23186;2;0
20704;23185;1;0
22097;23237;31;0
22097;23240;32;1
22097;22077;18;1
22097;21755;8;1
22097;23308;35;0
22097;23321;36;1
22097;23167;28;1
22097;21877;12;1
22097;21868;10;1
22097;21871;11;1
22097;21066;5;0
22097;20914;4;1
22097;22613;20;0
22097;23198;30;0
22097;23197;29;0
22097;23300;33;1
22097;23307;34;0
22097;23308;35;0
22097;22919;24;1
22097;22917;22;1
22097;22918;23;1
22097;23012;25;0
22097;23013;26;1
22097;23014;27;1
22097;21165;6;1
22097;85152;38;1
22097;21172;7;1
22097;21770;9;1
22097;21901;14;1
22097;21902;15;1
22097;21900;13;1
22097;22766;21;1
22097;82482;37;1
22097;22382;19;1
22097;20726;2;1
22097;20728;3;1
22097;20725;1;1
22097;21932;16;1
22097;21933;17;1
22804;21034;3;0
22804;23284;23;1
22804;22077;11;1
22804;22652;14;1
22804;22363;12;0
22804;22363;12;0
22804;21873;8;1
22804;21871;7;1
22804;23300;24;1
22804;23301;25;1
22804;22723;15;1
22804;21165;4;1
22804;23236;22;1
22804;21179;5;1
22804;20725;1;1
22804;22384;13;1
22804;20914;2;1
22804;21528;6;1
22804;21933;10;1
22804;21932;9;1
22804;22920;20;1
22804;22919;19;1
22804;22917;17;1
22804;22918;18;1
22804;22921;21;1
22804;22916;16;1
23523;22666;30;1
23523;22675;34;0
23523;22674;33;0
23523;20832;4;0
23523;22673;32;1
23523;22670;31;1
23523;22400;27;0
23523;22720;35;1
23523;22384;25;1
23523;20725;1;1
23523;23207;39;0
23523;20728;3;1
23523;22382;23;1
23523;22116;21;0
23523;22383;24;1
23523;23284;42;1
23523;20726;2;1
23523;23208;40;0
23523;21933;16;1
23523;21932;15;1
23523;20992;6;0
23523;82482;44;1
23523;84725;45;0
23523;22077;20;1
23523;21216;7;1
23523;20914;5;1
23523;35965;43;1
23523;22402;28;0
23523;22400;27;0
23523;22396;26;0
23523;23153;38;1
23523;23152;37;1
23523;23237;41;1
23523;22558;29;1
23523;21991;18;0
23523;21990;17;0
23523;21992;19;0
23523;22364;22;0
23523;22723;36;1
23523;21876;13;1
23523;21871;10;1
23523;21877;14;1
23523;21875;12;1
23523;21873;11;1
23523;21868;9;1
23523;21754;8;1
25983;21877;10;1
25983;21068;2;1
25983;21876;9;1
25983;21871;8;1
25983;23096;29;0
25983;22252;13;0
25983;22778;21;0
25983;22077;11;1
25983;21755;6;1
25983;22907;23;1
25983;22720;19;1
25983;22667;18;1
25983;22666;17;1
25983;22487;15;1
25983;23236;30;1
25983;23240;31;1
25983;82482;36;1
25983;22766;20;1
25983;22558;16;1
25983;23243;32;1
25983;20914;1;1
25983;22423;14;1
25983;23360;35;0
25983;23293;33;0
25983;23297;34;0
25983;23005;28;1
25983;22994;24;1
25983;22995;25;1
25983;22997;26;1
25983;22998;27;1
25983;21175;4;1
25983;85152;37;1
25983;21165;3;1
25983;21179;5;1
25983;22116;12;1
25983;21770;7;1
25983;22804;22;1
26667;21933;9;1
26667;22652;13;1
26667;21932;8;1
26667;23209;23;0
26667;22384;11;1
26667;20727;2;0
26667;22383;10;1
26667;23208;22;1
26667;20725;1;1
26667;20728;3;1
26667;23207;21;1
26667;21218;6;1
26667;23301;28;1
26667;23300;27;1
26667;23136;16;0
26667;23152;17;1
26667;23321;29;1
26667;23197;19;1
26667;23198;20;1
26667;21175;5;1
26667;22558;12;1
26667;20914;4;1
26667;23322;30;1
26667;22720;14;1
26667;23238;25;0
26667;23240;26;1
26667;23236;24;1
26667;23167;18;1
26667;21871;7;1
26667;22892;15;1
27835;20726;2;1
27835;21933;18;1
27835;22382;21;1
27835;20727;3;1
27835;20725;1;1
27835;22384;23;1
27835;22383;22;1
27835;23207;45;1
27835;23208;46;1
27835;20728;4;1
27835;23209;47;1
27835;23320;57;0
27835;23182;44;1
27835;21733;13;1
27835;22804;39;1
27835;23240;50;1
27835;23331;59;0
27835;23330;58;0
27835;23333;60;0
27835;23240;50;1
27835;23293;52;1
27835;23296;55;0
27835;23294;53;0
27835;23295;54;0
27835;23297;56;1
27835;22652;27;1
27835;23355;61;0
27835;22907;41;1
27835;21218;12;1
27835;22720;37;1
27835;22423;25;1
27835;22077;19;1
27835;23136;42;1
27835;23152;43;1
27835;22666;28;1
27835;22667;29;1
27835;23236;49;1
27835;22121;20;0
27835;21755;15;1
27835;21754;14;1
27835;82482;62;1
27835;22766;38;1
27835;21770;16;1
27835;22672;31;1
27835;22671;30;1
27835;22673;32;1
27835;22675;33;1
27835;22413;24;1
27835;21165;10;1
27835;82582;63;1
27835;23247;51;0
27835;23234;48;0
27835;23236;49;1
27835;22558;26;1
27835;21216;11;1
27835;21071;9;1
27835;21066;6;1
27835;21070;8;1
27835;21873;17;1
27835;21068;7;1
27835;20914;5;1
27835;22699;36;1
27835;22698;35;1
27835;22697;34;1
27835;22892;40;1
30241;23399;49;0
30241;22652;27;1
30241;23425;51;0
30241;22907;33;1
30241;23355;44;1
30241;23356;45;0
30241;22114;20;0
30241;22835;32;0
30241;22112;19;0
30241;21733;11;1
30241;22804;31;1
30241;22666;28;1
30241;22667;29;1
30241;22077;18;1
30241;20726;2;1
30241;22382;22;1
30241;20728;3;1
30241;22383;23;1
30241;22384;24;1
30241;20725;1;1
30241;23209;39;1
30241;22558;26;1
30241;23406;50;0
30241;23393;48;0
30241;22120;21;1
30241;21754;12;1
30241;21755;13;1
30241;21756;14;1
30241;21181;10;1
30241;22413;25;1
30241;21175;9;1
30241;21174;8;1
30241;21165;7;1
30241;82582;54;1
30241;85152;57;1
30241;82583;55;1
30241;85150;56;1
30241;82482;53;1
30241;22766;30;1
30241;21877;17;1
30241;21070;6;1
30241;21871;15;1
30241;21873;16;1
30241;21068;5;1
30241;35961;52;0
30241;23187;38;1
30241;23186;37;1
30241;23236;41;1
30241;23240;42;1
30241;23014;35;1
30241;23012;34;1
30241;23152;36;1
30241;23243;43;1
30241;23234;40;1
30241;23388;46;0
30241;23389;47;0
30241;21034;4;1
32673;21809;12;0
32673;21811;14;0
32673;21810;13;0
32673;21818;16;0
32673;21817;15;0
32673;21819;17;0
32673;22339;29;0
32673;22579;37;0
32673;22577;35;0
32673;22578;36;0
32673;22593;38;0
32673;22595;40;0
32673;22594;39;0
32673;21014;4;0
32673;23494;54;0
32673;23503;56;0
32673;23493;53;0
32673;23502;55;0
32673;22049;24;0
32673;22804;43;1
32673;21733;11;1
32673;22722;41;1
32673;72817;57;0
32673;22042;21;0
32673;22044;23;0
32673;22043;22;0
32673;23319;49;0
32673;22065;25;0
32673;85150;61;1
32673;82583;60;1
32673;82582;59;1
32673;85152;62;1
32673;23209;46;1
32673;21165;7;1
32673;21175;9;1
32673;22413;33;1
32673;23426;52;0
32673;21166;8;1
32673;21181;10;1
32673;23209;46;1
32673;20725;1;1
32673;20726;2;1
32673;22384;32;1
32673;22383;31;1
32673;22114;28;1
32673;23355;50;1
32673;23356;51;1
32673;22077;26;1
32673;22079;27;1
32673;23185;45;1
32673;21877;20;1
32673;21070;5;1
32673;21071;6;1
32673;21871;18;1
32673;21873;19;1
32673;22766;42;1
32673;22558;34;1
32673;82482;58;1
32673;23240;48;1
32673;23236;47;1
32673;22364;30;1
32673;20914;3;1
32673;23152;44;1
33154;23236;13;1
33154;85150;16;1
33154;21877;7;1
33154;21871;5;1
33154;21034;1;1
33154;21071;4;1
33154;21873;6;1
33154;21068;2;1
33154;21070;3;1
33154;22666;10;1
33154;22112;8;1
33154;22114;9;1
33154;23355;14;1
33154;23209;12;1
33154;22766;11;1
33154;82482;15;1
33154;82482;15;1
34286;22382;29;1
34286;23207;44;1
34286;20728;4;1
34286;20727;3;1
34286;23209;45;1
34286;20725;1;1
34286;22384;30;1
34286;20726;2;1
34286;23493;51;1
34286;22579;34;1
34286;22578;33;1
34286;22577;32;1
34286;21755;14;1
34286;21754;13;1
34286;21811;17;1
34286;21810;16;1
34286;21809;15;1
34286;23393;49;1
34286;21817;18;1
34286;21818;19;1
34286;21819;20;1
34286;21166;9;1
34286;22413;31;1
34286;21175;10;1
34286;82582;53;1
34286;82583;54;1
34286;85152;56;1
34286;85150;55;1
34286;23503;52;1
34286;21871;21;1
34286;21877;24;1
34286;21876;23;1
34286;21873;22;1
34286;21068;6;1
34286;21071;8;1
34286;21070;7;1
34286;22766;40;1
34286;23419;50;0
34286;22112;27;1
34286;23355;48;1
34286;22835;41;1
34286;22114;28;1
34286;22111;26;0
34286;22699;38;1
34286;22698;37;1
34286;23012;42;1
34286;23013;43;1
34286;21218;12;1
34286;21216;11;1
34286;22077;25;1
34286;23247;47;1
34286;23234;46;1
34286;22722;39;1
34286;22667;36;1
34286;22666;35;1
34286;21034;5;1
35709;21811;12;1
35709;22577;21;1
35709;22579;23;1
35709;22578;22;1
35709;21810;11;1
35709;21809;10;1
35709;22947;24;0
35709;72818;34;0
35709;23482;32;0
35709;23321;26;1
35709;21165;3;1
35709;21175;6;1
35709;21181;7;1
35709;21166;4;1
35709;21174;5;1
35709;23426;28;1
35709;85150;36;1
35709;23355;27;1
35709;21484;8;1
35709;22110;17;1
35709;22114;19;1
35709;22112;18;1
35709;23152;25;1
35709;21877;16;1
35709;21872;14;0
35709;21873;15;1
35709;21871;13;1
35709;21871;13;1
35709;21873;15;1
35709;21068;2;1
35709;82482;35;1
35709;23453;31;0
35709;23451;29;0
35709;23452;30;0
35709;23534;33;0
35709;21755;9;1
35709;22120;20;1
35709;21034;1;1
36382;23493;43;1
36382;23356;41;1
36382;22112;12;1
36382;21485;6;0
36382;23355;40;1
36382;85150;48;1
36382;82583;46;1
36382;21175;5;1
36382;84836;47;0
36382;35961;44;1
36382;21935;10;0
36382;23209;27;1
36382;20726;2;1
36382;22382;14;1
36382;20728;3;1
36382;23208;26;1
36382;22384;16;1
36382;22383;15;1
36382;20725;1;1
36382;23329;38;0
36382;23332;39;0
36382;23270;36;0
36382;23269;35;0
36382;23228;30;0
36382;23227;29;0
36382;23226;28;0
36382;23323;37;0
36382;23481;42;0
36382;22574;18;0
36382;22573;17;0
36382;23264;32;0
36382;23263;31;0
36382;23266;34;0
36382;23265;33;0
36382;21818;8;1
36382;21817;7;1
36382;21819;9;1
36382;22120;13;1
36382;22947;21;1
36382;23152;23;1
36382;23187;24;1
36382;82482;45;1
36382;22077;11;1
36382;23198;25;1
36382;22720;20;1
36382;22666;19;1
36382;20914;4;1
36382;22998;22;1
36706;21818;7;1
36706;21819;8;1
36706;21817;6;1
36706;23270;26;1
36706;23264;23;1
36706;23263;22;1
36706;23265;24;1
36706;23266;25;1
36706;21935;13;1
36706;22382;14;1
36706;20726;2;1
36706;22383;15;1
36706;20725;1;1
36706;22384;16;1
36706;23209;21;1
36706;21175;3;1
36706;85150;36;1
36706;82582;35;1
36706;21181;4;1
36706;23355;29;1
36706;23323;28;1
36706;23321;27;1
36706;22666;17;1
36706;21871;9;1
36706;21873;11;1
36706;21872;10;1
36706;21876;12;1
36706;22699;18;1
36706;21755;5;1
36706;22998;20;1
36706;23453;32;1
36706;23451;30;1
36706;23452;31;1
36706;23454;33;0
36706;82482;34;1
36706;22766;19;1
41894;21810;7;1
41894;22572;19;0
41894;22571;18;0
41894;23275;48;0
41894;23266;47;1
41894;23264;45;1
41894;23265;46;1
41894;22576;21;0
41894;22573;20;1
41894;23263;44;1
41894;23226;39;1
41894;23228;41;1
41894;23227;40;1
41894;23222;37;0
41894;23224;38;0
41894;23218;36;0
41894;23212;34;0
41894;23213;35;0
41894;23210;32;0
41894;23211;33;0
41894;22578;23;1
41894;22577;22;1
41894;23481;54;1
41894;35961;55;1
41894;23323;50;1
41894;22694;29;0
41894;23321;49;1
41894;22593;24;1
41894;22595;26;1
41894;22594;25;1
41894;22081;12;0
41894;23234;42;1
41894;23247;43;1
41894;23454;53;1
41894;21873;10;1
41894;21871;8;1
41894;21872;9;1
41894;21755;6;1
41894;21754;5;1
41894;20914;1;1
41894;22720;30;1
41894;22077;11;1
41894;82482;56;1
41894;22766;31;1
41894;22112;15;1
41894;22114;17;1
41894;21485;3;1
41894;22110;13;1
41894;22113;16;0
41894;21479;2;0
41894;22111;14;1
41894;23356;52;1
41894;23355;51;1
41894;21733;4;1
41894;22667;28;1
41894;22666;27;1
42783;23323;34;1
42783;23321;33;1
42783;23212;21;1
42783;23213;22;1
42783;21819;6;1
42783;21818;5;1
42783;21810;4;1
42783;22578;17;1
42783;22577;16;1
42783;23211;20;1
42783;23210;19;1
42783;23266;29;1
42783;22573;13;1
42783;22574;14;1
42783;22576;15;1
42783;23222;24;1
42783;23220;23;0
42783;23224;25;1
42783;23275;32;1
42783;23269;30;1
42783;23270;31;1
42783;23263;27;1
42783;23265;28;1
42783;23266;29;1
42783;21485;3;1
42783;22113;12;1
42783;23493;40;1
42783;22077;11;1
42783;22065;10;1
42783;23454;39;1
42783;23453;38;1
42783;23451;36;1
42783;23452;37;1
42783;21181;2;1
42783;21166;1;1
42783;23426;35;1
42783;23247;26;1
42783;82482;41;1
42783;21877;9;1
42783;21871;7;1
42783;21873;8;1
42783;23152;18;1
43616;23267;17;0
43616;23213;16;1
43616;23212;15;1
43616;23275;19;1
43616;23269;18;1
43616;22581;11;0
43616;22578;10;1
43616;22577;9;1
43616;23454;21;1
43616;23152;14;1
43616;22694;13;1
43616;85152;23;1
43616;21181;3;1
43616;21166;2;1
43616;22672;12;1
43616;22077;5;1
43616;21068;1;1
43616;82482;22;1
43616;22114;8;1
43616;22112;6;1
43616;23355;20;1
43616;21485;4;1
43616;22113;7;1
45043;23227;31;1
45043;21877;11;1
45043;21873;10;1
45043;21872;9;1
45043;21068;2;1
45043;22113;14;1
45043;21481;3;0
45043;23358;41;0
45043;22805;26;0
45043;22577;19;1
45043;22581;20;1
45043;21810;8;1
45043;21809;7;1
45043;23223;30;0
45043;23222;29;1
45043;23266;35;1
45043;23275;37;1
45043;23264;33;1
45043;23265;34;1
45043;23263;32;1
45043;22593;21;1
45043;22594;22;1
45043;22595;23;1
45043;21034;1;1
45043;22942;28;0
45043;23323;38;1
45043;22694;24;1
45043;21754;5;1
45043;21755;6;1
45043;22119;16;0
45043;22118;15;0
45043;22121;17;1
45043;79321;46;0
45043;23267;36;1
45043;22558;18;1
45043;22112;13;1
45043;21485;4;1
45043;23356;40;1
45043;23355;39;1
45043;22835;27;1
45043;22109;12;0
45043;23452;43;1
45043;23451;42;1
45043;23453;44;1
45043;22766;25;1
45043;85150;48;1
45043;82582;47;1
45043;23486;45;0
14593;21937;21;0
14593;22197;27;0
14593;22899;47;0
14593;84991;52;0
14593;21213;13;0
14593;21976;23;0
14593;22417;35;0
14593;22951;48;0
14593;21975;22;0
14593;21212;12;0
14593;22355;28;0
14593;21181;11;0
14593;21907;16;0
14593;21908;17;0
14593;21169;9;0
14593;22413;34;0
14593;21175;10;0
14593;21232;14;0
14593;22068;26;0
14593;21614;15;0
14593;21981;24;0
14593;21982;25;0
14593;22758;44;0
14593;22756;42;0
14593;22757;43;0
14593;22755;41;0
14593;22754;40;0
14593;22753;39;0
14593;22897;45;0
14593;21154;8;0
14593;22898;46;0
14593;23208;51;0
14593;22382;30;0
14593;20726;6;0
14593;20728;7;0
14593;22662;37;0
14593;20725;5;0
14593;22383;31;0
14593;20723;3;0
14593;22661;36;0
14593;20719;2;0
14593;23204;50;0
14593;20724;4;0
14593;22356;29;0
14593;22386;33;0
14593;23199;49;0
14593;21928;18;0
14593;22385;32;0
14593;21931;20;0
14593;21929;19;0
14593;21931;20;0
14593;20712;1;0
14593;22663;38;0
17793;23208;28;1
17793;20725;4;1
17793;20728;7;1
17793;37447;29;0
17793;20726;5;1
17793;23207;27;0
17793;22379;10;0
17793;22554;16;0
17793;22551;15;0
17793;23204;24;1
17793;22895;20;0
17793;22896;21;0
17793;21155;8;0
17793;23206;26;0
17793;47580;30;0
17793;21155;8;0
17793;47580;30;0
17793;22896;21;0
17793;20727;6;0
17793;22663;19;1
